fecha_utc,tienda,tipo,pagina,url,metodo,http_status,bytes,titulo,productos,motivo,archivo_html
2026-09-26T12:10:26.738244+00:00,UruguayDigital Xbox XS,uruguaydigital,21,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=21,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p21_playwright_http200.html
2026-09-26T12:10:32.071674+00:00,UruguayDigital Xbox XS,uruguaydigital,22,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=22,playwright,200,334104,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p22_playwright_http200.html
2026-09-26T12:10:37.391055+00:00,UruguayDigital Xbox XS,uruguaydigital,23,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=23,playwright,200,334177,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p23_playwright_http200.html
2026-09-26T12:10:42.614708+00:00,UruguayDigital Xbox XS,uruguaydigital,24,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=24,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p24_playwright_http200.html
2026-09-26T12:10:47.897198+00:00,UruguayDigital Xbox XS,uruguaydigital,25,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=25,playwright,200,334205,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p25_playwright_http200.html
2026-09-26T12:10:53.149386+00:00,UruguayDigital Xbox XS,uruguaydigital,26,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=26,playwright,200,334175,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p26_playwright_http200.html
2026-09-26T12:10:58.502785+00:00,UruguayDigital Xbox XS,uruguaydigital,27,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=27,playwright,200,334135,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p27_playwright_http200.html
2026-09-26T12:11:03.874609+00:00,UruguayDigital Xbox XS,uruguaydigital,28,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=28,playwright,200,334135,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p28_playwright_http200.html
2026-09-26T12:11:09.322238+00:00,UruguayDigital Xbox XS,uruguaydigital,29,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=29,playwright,200,334135,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p29_playwright_http200.html
2026-09-26T12:11:14.600504+00:00,UruguayDigital Xbox XS,uruguaydigital,30,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=30,playwright,200,334175,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p30_playwright_http200.html
2026-09-26T12:11:21.583138+00:00,UruguayDigital Xbox XS,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:11:29.412004+00:00,UYJuegos GiftCard Amazon,playwright,1,https://uruguayjuegosdigitales.com/product-category/gift-cards/tarjetas-de-regalo-amazon/,playwright,200,107196,TARJETAS DE REGALO AMAZON | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_giftcard_amazon/p1_playwright_http200.html
2026-09-26T12:11:36.564138+00:00,UYJuegos GiftCard Amazon,playwright,2,https://uruguayjuegosdigitales.com/product-category/gift-cards/tarjetas-de-regalo-amazon/page/2/,playwright,404,82641,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_giftcard_amazon/p2_playwright_http404.html
2026-09-26T12:11:36.658403+00:00,UYJuegos GiftCard Amazon,RESUMEN,,,,,,,4,RECUPERADA,
2026-09-26T12:11:43.564856+00:00,UYJuegos GiftCard iTunes,playwright,1,https://uruguayjuegosdigitales.com/product-category/gift-cards/itunes/,playwright,200,115334,ITUNES | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_giftcard_itunes/p1_playwright_http200.html
2026-09-26T12:11:49.710512+00:00,UYJuegos GiftCard iTunes,playwright,2,https://uruguayjuegosdigitales.com/product-category/gift-cards/itunes/page/2/,playwright,404,82624,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_giftcard_itunes/p2_playwright_http404.html
2026-09-26T12:11:49.811117+00:00,UYJuegos GiftCard iTunes,RESUMEN,,,,,,,7,RECUPERADA,
2026-09-26T12:11:58.792292+00:00,UYJuegos Nintendo2,playwright,1,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2,playwright,200,144414,NINTENDO SWITCH 2 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_nintendo2/p1_playwright_http200.html
2026-09-26T12:12:06.361503+00:00,UYJuegos Nintendo2,playwright,2,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2/page/2/,playwright,200,142161,NINTENDO SWITCH 2 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_nintendo2/p2_playwright_http200.html
2026-09-26T12:12:13.591417+00:00,UYJuegos Nintendo2,playwright,3,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2/page/3/,playwright,200,143352,NINTENDO SWITCH 2 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_nintendo2/p3_playwright_http200.html
2026-09-26T12:12:20.328220+00:00,UYJuegos Nintendo2,playwright,4,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2/page/4/,playwright,200,143689,NINTENDO SWITCH 2 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_nintendo2/p4_playwright_http200.html
2026-09-26T12:12:26.501287+00:00,UYJuegos Nintendo2,playwright,5,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2/page/5/,playwright,200,126099,NINTENDO SWITCH 2 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_nintendo2/p5_playwright_http200.html
2026-09-26T12:12:33.574894+00:00,UYJuegos Nintendo2,playwright,6,https://uruguayjuegosdigitales.com/product-category/nintendo-switch-2/page/6/,playwright,404,82630,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_nintendo2/p6_playwright_http404.html
2026-09-26T12:12:34.291728+00:00,UYJuegos Nintendo2,RESUMEN,,,,,,,71,RECUPERADA,
2026-09-26T12:12:41.044572+00:00,UYJuegos PC,playwright,1,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/,playwright,200,139309,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p1_playwright_http200.html
2026-09-26T12:12:48.228460+00:00,UYJuegos PC,playwright,2,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/2/,playwright,200,140128,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p2_playwright_http200.html
2026-09-26T12:12:55.301753+00:00,UYJuegos PC,playwright,3,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/3/,playwright,200,139439,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p3_playwright_http200.html
2026-09-26T12:13:02.398421+00:00,UYJuegos PC,playwright,4,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/4/,playwright,200,138957,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p4_playwright_http200.html
2026-09-26T12:13:08.917408+00:00,UYJuegos PC,playwright,5,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/5/,playwright,200,138891,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p5_playwright_http200.html
2026-09-26T12:13:15.864463+00:00,UYJuegos PC,playwright,6,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/6/,playwright,200,100038,JUEGOS DE PC | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_pc/p6_playwright_http200.html
2026-09-26T12:13:22.059750+00:00,UYJuegos PC,playwright,7,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-pc/todos-los-juegos-pc/page/7/,playwright,404,82644,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_pc/p7_playwright_http404.html
2026-09-26T12:13:22.878479+00:00,UYJuegos PC,RESUMEN,,,,,,,81,RECUPERADA,
2026-09-26T12:13:27.412135+00:00,UYJuegos PS4,playwright,1,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/,playwright,200,141783,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p1_playwright_http200.html
2026-09-26T12:13:33.945884+00:00,UYJuegos PS4,playwright,2,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/2/,playwright,200,143246,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p2_playwright_http200.html
2026-09-26T12:13:41.438396+00:00,UYJuegos PS4,playwright,3,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/3/,playwright,200,139102,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p3_playwright_http200.html
2026-09-26T12:13:48.650732+00:00,UYJuegos PS4,playwright,4,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/4/,playwright,200,139180,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p4_playwright_http200.html
2026-09-26T12:13:56.427007+00:00,UYJuegos PS4,playwright,5,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/5/,playwright,200,142847,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p5_playwright_http200.html
2026-09-26T12:14:03.644412+00:00,UYJuegos PS4,playwright,6,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/6/,playwright,200,141160,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p6_playwright_http200.html
2026-09-26T12:14:11.315220+00:00,UYJuegos PS4,playwright,7,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/7/,playwright,200,138845,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p7_playwright_http200.html
2026-09-26T12:14:17.980967+00:00,UYJuegos PS4,playwright,8,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/8/,playwright,200,140379,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p8_playwright_http200.html
2026-09-26T12:14:25.079394+00:00,UYJuegos PS4,playwright,9,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/9/,playwright,200,141354,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p9_playwright_http200.html
2026-09-26T12:14:32.287496+00:00,UYJuegos PS4,playwright,10,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/10/,playwright,200,142342,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p10_playwright_http200.html
2026-09-26T12:14:39.324465+00:00,UYJuegos PS4,playwright,11,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/11/,playwright,200,141996,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p11_playwright_http200.html
2026-09-26T12:14:46.050946+00:00,UYJuegos PS4,playwright,12,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/12/,playwright,200,141775,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p12_playwright_http200.html
2026-09-26T12:14:53.171938+00:00,UYJuegos PS4,playwright,13,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/13/,playwright,200,140254,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p13_playwright_http200.html
2026-09-26T12:14:59.905491+00:00,UYJuegos PS4,playwright,14,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/14/,playwright,200,140690,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p14_playwright_http200.html
2026-09-26T12:15:07.044643+00:00,UYJuegos PS4,playwright,15,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/15/,playwright,200,139570,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p15_playwright_http200.html
2026-09-26T12:15:13.970139+00:00,UYJuegos PS4,playwright,16,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/16/,playwright,200,141440,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p16_playwright_http200.html
2026-09-26T12:15:21.506909+00:00,UYJuegos PS4,playwright,17,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/17/,playwright,200,140811,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p17_playwright_http200.html
2026-09-26T12:15:28.354923+00:00,UYJuegos PS4,playwright,18,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/18/,playwright,200,142595,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p18_playwright_http200.html
2026-09-26T12:15:35.923477+00:00,UYJuegos PS4,playwright,19,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/19/,playwright,200,142284,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p19_playwright_http200.html
2026-09-26T12:15:43.106550+00:00,UYJuegos PS4,playwright,20,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/20/,playwright,200,143056,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p20_playwright_http200.html
2026-09-26T12:15:50.623951+00:00,UYJuegos PS4,playwright,21,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/21/,playwright,200,140202,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p21_playwright_http200.html
2026-09-26T12:15:57.792287+00:00,UYJuegos PS4,playwright,22,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/22/,playwright,200,140665,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p22_playwright_http200.html
2026-09-26T12:16:04.890742+00:00,UYJuegos PS4,playwright,23,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/23/,playwright,200,143604,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p23_playwright_http200.html
2026-09-26T12:16:12.444926+00:00,UYJuegos PS4,playwright,24,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/24/,playwright,200,136226,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p24_playwright_http200.html
2026-09-26T12:16:19.921913+00:00,UYJuegos PS4,playwright,25,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/25/,playwright,200,137391,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p25_playwright_http200.html
2026-09-26T12:16:27.192244+00:00,UYJuegos PS4,playwright,26,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/26/,playwright,200,139507,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p26_playwright_http200.html
2026-09-26T12:16:34.383234+00:00,UYJuegos PS4,playwright,27,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/27/,playwright,200,139591,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p27_playwright_http200.html
2026-09-26T12:16:41.263083+00:00,UYJuegos PS4,playwright,28,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/28/,playwright,200,140581,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p28_playwright_http200.html
2026-09-26T12:16:48.008284+00:00,UYJuegos PS4,playwright,29,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/29/,playwright,200,138939,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p29_playwright_http200.html
2026-09-26T12:16:55.034599+00:00,UYJuegos PS4,playwright,30,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/page/30/,playwright,200,138428,JUEGOS DIGITALES PS4 | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4/p30_playwright_http200.html
2026-09-26T12:16:59.729876+00:00,UYJuegos PS4,RESUMEN,,,,,,,479,RECUPERADA,
2026-09-26T12:17:06.625307+00:00,UYJuegos PS4 VR,playwright,1,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/vr/,playwright,200,137103,JUEGOS PS4 VR | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4_vr/p1_playwright_http200.html
2026-09-26T12:17:13.297178+00:00,UYJuegos PS4 VR,playwright,2,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/vr/page/2/,playwright,200,117116,JUEGOS PS4 VR | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_ps4_vr/p2_playwright_http200.html
2026-09-26T12:17:19.659808+00:00,UYJuegos PS4 VR,playwright,3,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-ps4/vr/page/3/,playwright,404,82634,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_ps4_vr/p3_playwright_http404.html
2026-09-26T12:17:19.979588+00:00,UYJuegos PS4 VR,RESUMEN,,,,,,,23,RECUPERADA,
2026-09-26T12:17:27.026782+00:00,UYJuegos Xbox One,playwright,1,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/,playwright,200,141758,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p1_playwright_http200.html
2026-09-26T12:17:34.229589+00:00,UYJuegos Xbox One,playwright,2,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/2/,playwright,200,146343,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p2_playwright_http200.html
2026-09-26T12:17:40.893744+00:00,UYJuegos Xbox One,playwright,3,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/3/,playwright,200,144885,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p3_playwright_http200.html
2026-09-26T12:17:48.125141+00:00,UYJuegos Xbox One,playwright,4,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/4/,playwright,200,139902,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p4_playwright_http200.html
2026-09-26T12:17:54.952266+00:00,UYJuegos Xbox One,playwright,5,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/5/,playwright,200,140799,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p5_playwright_http200.html
2026-09-26T12:18:01.954650+00:00,UYJuegos Xbox One,playwright,6,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/6/,playwright,200,140601,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p6_playwright_http200.html
2026-09-26T12:18:09.155779+00:00,UYJuegos Xbox One,playwright,7,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/7/,playwright,200,139828,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p7_playwright_http200.html
2026-09-26T12:18:15.865795+00:00,UYJuegos Xbox One,playwright,8,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/8/,playwright,200,126225,JUEGOS DIGITALES XBOX ONE | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_one/p8_playwright_http200.html
2026-09-26T12:18:22.210633+00:00,UYJuegos Xbox One,playwright,9,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-one/page/9/,playwright,404,82660,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_xbox_one/p9_playwright_http404.html
2026-09-26T12:18:23.418324+00:00,UYJuegos Xbox One,RESUMEN,,,,,,,121,RECUPERADA,
2026-09-26T12:18:30.478773+00:00,UYJuegos Xbox XS,playwright,1,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/,playwright,200,143024,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p1_playwright_http200.html
2026-09-26T12:18:37.442273+00:00,UYJuegos Xbox XS,playwright,2,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/2/,playwright,200,140935,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p2_playwright_http200.html
2026-09-26T12:18:44.496310+00:00,UYJuegos Xbox XS,playwright,3,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/3/,playwright,200,141141,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p3_playwright_http200.html
2026-09-26T12:18:51.631453+00:00,UYJuegos Xbox XS,playwright,4,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/4/,playwright,200,141212,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p4_playwright_http200.html
2026-09-26T12:18:58.529022+00:00,UYJuegos Xbox XS,playwright,5,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/5/,playwright,200,141201,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p5_playwright_http200.html
2026-09-26T12:19:05.610163+00:00,UYJuegos Xbox XS,playwright,6,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/6/,playwright,200,140508,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p6_playwright_http200.html
2026-09-26T12:19:12.793898+00:00,UYJuegos Xbox XS,playwright,7,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/7/,playwright,200,107074,JUEGOS DIGITALES XBOX SERIES X/S | Juegos digitales Uruguay,,,cuarentena_raw/uyjuegos_xbox_xs/p7_playwright_http200.html
2026-09-26T12:19:19.684475+00:00,UYJuegos Xbox XS,playwright,8,https://uruguayjuegosdigitales.com/product-category/juegos-digitales-xbox/juegos-digitales-xbox-series-x-s/page/8/,playwright,404,82667,Page Not Found | Juegos digitales Uruguay,,HTTP 404,cuarentena_raw/uyjuegos_xbox_xs/p8_playwright_http404.html
2026-09-26T12:19:20.678240+00:00,UYJuegos Xbox XS,RESUMEN,,,,,,,99,RECUPERADA,
2026-09-26T12:19:20.745369+00:00,WebGame GiftCards,woocommerce,1,https://web-game.net/categoria/gift-card/,requests,403,5548,Just a moment...,,HTTP 403,cuarentena_raw/webgame_giftcards/p1_http403.html
2026-09-26T12:19:26.994140+00:00,WebGame GiftCards,playwright,1,https://web-game.net/categoria/gift-card/,playwright,200,286990,Gift Card - Web Game,,,cuarentena_raw/webgame_giftcards/p1_playwright_http200.html
2026-09-26T12:19:31.116336+00:00,WebGame GiftCards,playwright,2,https://web-game.net/categoria/gift-card/page/2/,playwright,403,28523,Un momento…,,HTTP 403,cuarentena_raw/webgame_giftcards/p2_playwright_http403.html
2026-09-26T12:19:31.225123+00:00,WebGame GiftCards,RESUMEN,,,,,,,12,RECUPERADA,
2026-09-26T12:19:31.259598+00:00,WebGame PS4,woocommerce,1,https://web-game.net/categoria/juegos-ps4/,requests,403,5551,Just a moment...,,HTTP 403,cuarentena_raw/webgame_ps4/p1_http403.html
2026-09-26T12:19:35.296774+00:00,WebGame PS4,playwright,1,https://web-game.net/categoria/juegos-ps4/,playwright,403,28505,Un momento…,,HTTP 403,cuarentena_raw/webgame_ps4/p1_playwright_http403.html
2026-09-26T12:19:35.296904+00:00,WebGame PS4,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:19:35.339804+00:00,WebGame PS5,woocommerce,1,https://web-game.net/categoria/juegos-ps5/,requests,403,5551,Just a moment...,,HTTP 403,cuarentena_raw/webgame_ps5/p1_http403.html
2026-09-26T12:19:39.373292+00:00,WebGame PS5,playwright,1,https://web-game.net/categoria/juegos-ps5/,playwright,403,28505,Un momento…,,HTTP 403,cuarentena_raw/webgame_ps5/p1_playwright_http403.html
2026-09-26T12:19:39.373426+00:00,WebGame PS5,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:19:39.374982+00:00,ZonaDigital Apple,zonadigital,1,zonadigitalmd.com/productos/giftcardappleusa,playwright,,,,,"EXCEPCION: Page.goto: Protocol error (Page.navigate): Cannot navigate to invalid URL
Call log:
  - navigating to ""zonadigitalmd.com/productos/giftcardappleusa"", waiting until ""networkidle""
",
2026-09-26T12:19:39.375048+00:00,ZonaDigital Apple,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:19:39.376162+00:00,ZonaDigital Fortnite,zonadigital,1,zonadigitalmd.com/productos/cargafortnite,playwright,,,,,"EXCEPCION: Page.goto: Protocol error (Page.navigate): Cannot navigate to invalid URL
Call log:
  - navigating to ""zonadigitalmd.com/productos/cargafortnite"", waiting until ""networkidle""
",
